Date,Close,High,Low,Open,Volume,Stock
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
2016-03-08,931.1870727539062,936.2102346748952,911.3711774501492,926.3616738736175,1268152,TCS
2016-03-09,932.35400390625,937.1596079352097,907.7917917129001,925.9267040596166,2017784,TCS
2016-03-10,928.814453125,933.3828013185009,915.6236120603272,931.8797820276293,1661666,TCS
2016-03-11,935.5185546875,945.6440663075122,923.5538844499788,925.5315158941972,1530528,TCS
2016-03-14,931.4642333984375,948.4718605900013,925.531340192078,934.2329168947385,1636742,TCS
2016-03-15,921.5362548828125,934.8259709460175,917.6601762147044,929.1106379084163,1623356,TCS
2016-03-16,920.4093627929688,922.3671983823907,912.4394510606412,915.643252253531,1918246,TCS
2016-03-17,930.2977294921875,934.1541112333279,922.3674072142643,923.1584598791136,2221088,TCS
2016-03-18,959.487060546875,961.1284552914259,933.4416273612202,933.4416273612202,3204070,TCS
2016-03-21,967.5556640625,970.9967216132061,957.1731045605518,959.54626101814,2336982,TCS
2016-03-22,978.1759033203125,982.8826265684141,963.6996054864954,965.8749996298058,1951984,TCS
2016-03-23,978.4530029296875,984.0298659505154,971.9268188284349,984.0298659505154,2278434,TCS
2016-03-28,978.2940673828125,995.5983316093296,973.6071417535576,985.2553643029554,3320882,TCS
2016-03-29,976.71240234375,983.6539067699464,971.0168634404195,980.1139664380282,1838796,TCS
2016-03-30,984.6625366210938,990.7931931053785,972.994512989713,977.3057102143441,2136504,TCS
2016-03-31,996.8446044921875,1008.5917121800721,977.7999618708553,980.2325057033393,4363964,TCS
2016-04-01,970.5816040039062,997.0621576290632,962.7502632983611,990.7930293764689,3041400,TCS
2016-04-04,977.44384765625,984.0689096484572,967.8523399958902,971.4120747976732,1752352,TCS
2016-04-05,974.0823974609375,982.8432663995328,965.8950223457921,977.2664034957269,1491794,TCS
2016-04-06,981.6563110351562,984.4645853199661,972.7372736222492,976.9495884854625,1763150,TCS
2016-04-07,977.2660522460938,982.7638272265198,971.8077719431361,980.9048735933975,2390942,TCS
2016-04-08,961.9393920898438,978.4130176060839,959.9419657202296,975.3674855649305,1399500,TCS
2016-04-11,991.4457397460938,995.5394746620269,954.4047486529483,962.3152728854634,2400648,TCS
2016-04-12,995.9940185546875,998.7034109883112,984.1085363998602,988.0242061975451,1303628,TCS
2016-04-13,999.1783447265625,1006.6142571768618,993.7596546785326,1000.6813637160944,1601468,TCS
2016-04-18,996.6267700195312,1009.9757742811283,965.0835673569427,970.2254060354838,7121504,TCS
2016-04-20,969.177734375,1002.6193998036499,965.0839992770485,1002.6193998036499,6405024,TCS
2016-04-21,958.9136352539062,975.9212610486675,954.0882351551712,969.4346703013855,2525724,TCS
2016-04-22,956.0066528320312,963.2645009051137,950.924102367314,956.7779096348906,1964126,TCS
2016-04-25,969.5335083007812,971.8275793619327,950.1725219098297,950.1725219098297,2267654,TCS
2016-04-26,984.7808837890625,986.2443110175784,965.8747172668644,968.6433999125926,2554368,TCS
2016-04-27,993.2061157226562,994.590457751982,979.2835129193518,980.9052093507479,1848670,TCS
2016-04-28,999.7914428710938,1004.6366392612315,988.0641286013895,989.3297932435598,4992744,TCS
2016-04-29,1002.8565673828125,1005.427487393851,992.7706504164304,995.5393335052412,2372178,TCS
2016-05-02,999.3761596679688,1000.6814156098303,988.8156280729548,1000.2858893586011,1116692,TCS
2016-05-03,980.15283203125,1000.6805888851736,977.7400852664621,998.7029592628709,2153118,TCS
2016-05-04,980.1139526367188,986.4621676475928,971.8079021906449,978.4922565430691,1364892,TCS
2016-05-05,977.068115234375,984.8401642438284,974.3983141383661,980.1136468014693,1246566,TCS
2016-05-06,978.2940673828125,982.6053591513465,961.5238019351605,974.971687276911,885598,TCS
2016-05-09,993.7792358398438,995.9348340192618,971.5703848394176,978.2943293105563,1821276,TCS
2016-05-10,997.8732299804688,1002.2438147608317,987.2336114950185,994.748610941495,1158534,TCS
2016-05-11,996.0535888671875,998.9409492663359,984.8601787675897,988.8154405297086,1598716,TCS
2016-05-12,1014.9994506835938,1016.4628785062365,996.9437158677986,996.9437158677986,1513082,TCS
2016-05-13,998.0708618164062,1014.9203180368593,992.8301392076812,1014.5247918022385,1621730,TCS
2016-05-16,1009.0467529296875,1014.4457441745451,997.7149645055127,1003.8456213736339,1111526,TCS
2016-05-17,1016.5814208984375,1024.9072667291948,1009.3828633643628,1014.2082636961702,1756698,TCS
2016-05-18,1009.0269165039062,1014.8609278906433,999.1189659885436,1014.8609278906433,1500740,TCS
2016-05-19,1011.34033203125,1012.546705817774,999.1384111124191,1010.5690755329736,1038792,TCS
2016-05-20,1000.4044799804688,1014.8411869011068,997.8335595699442,1005.5463208015179,1230918,TCS
2016-05-23,985.4334716796875,1006.9698482747109,980.9838031036913,1006.2183873185824,1533016,TCS
2016-05-24,976.0399169921875,984.1679991534177,972.836212931941,982.4870129195577,1339158,TCS
2016-05-25,999.2772827148438,1001.8482033596931,981.300633826356,981.300633826356,1548678,TCS
2016-05-26,1008.0774536132812,1014.4849577678972,990.8325718492531,1000.6811341087555,1943248,TCS
2016-05-27,1017.5503540039062,1020.3982196549834,1008.8290792805007,1009.8375937542511,1104676,TCS
2016-05-30,1042.7650146484375,1044.96020390725,1021.2484325419351,1021.6439586583341,1349464,TCS
2016-05-31,1016.26513671875,1046.958013207957,1013.3382810120082,1044.1893293800554,3722608,TCS
2016-06-01,1041.637939453125,1046.1666946787254,1016.8977587973548,1016.9768447166658,1911942,TCS
2016-06-02,1048.2039794921875,1049.845471566485,1028.3683742830733,1028.3683742830733,1408756,TCS
2016-06-03,1040.0556640625,1051.3083621702226,1036.4761335842998,1048.697851313505,1554922,TCS
2016-06-06,1044.0321044921875,1054.6222866047399,1040.3155305017922,1047.2291406016373,1322026,TCS
2016-06-07,1051.4853515625,1054.6224828549928,1044.2321135657812,1044.6317431538278,1202194,TCS
2016-06-08,1044.2720947265625,1050.446352225595,1041.2348708916481,1045.9305184575574,938266,TCS
2016-06-09,1029.945068359375,1047.9883001979056,1021.1332188889663,1047.9883001979056,1562138,TCS
2016-06-10,1021.3532104492188,1040.3356138518748,1020.3341355954938,1025.4494132887392,1396832,TCS
2016-06-13,1017.8567504882812,1020.3944378717417,1006.2674902746337,1015.0593428505043,1029978,TCS
2016-06-14,1013.000732421875,1022.631743456871,1006.3668446430261,1022.631743456871,977570,TCS
2016-06-15,1021.7926635742188,1025.009602799726,1007.8655373251504,1011.0625731295124,1270844,TCS
2016-06-16,1022.3720092773438,1024.929598650551,1005.6474782947984,1017.276733950176,1145070,TCS
2016-06-17,1040.075927734375,1043.0331474402572,1022.6520399615395,1022.6520399615395,1878988,TCS
2016-06-20,1062.734619140625,1066.211375853076,1035.7596311833227,1040.0756487696478,1872838,TCS
2016-06-21,1059.497802734375,1065.0127098256198,1055.5814137817054,1064.4132655236542,1027690,TCS
2016-06-22,1066.0718994140625,1070.0881965428537,1051.7252353159154,1059.0184757622021,1761712,TCS
2016-06-23,1057.1602783203125,1062.814998545502,1049.1476847440383,1061.0166652146297,1397014,TCS
2016-06-24,1028.6268310546875,1036.3197026619182,1004.7289558473688,1025.1100702353563,3766586,TCS
2016-06-27,997.4151611328125,1017.8561676403859,992.1399745553152,1017.8561676403859,4272566,TCS
2016-06-28,984.6676025390625,1000.2331602003221,982.4496381396779,997.4158488029426,4499524,TCS
2016-06-29,1000.2327270507812,1004.0692096243245,985.2067150303141,989.0831020179912,2531264,TCS
2016-06-30,1020.2943115234375,1024.210603323307,999.2138513478774,1007.8657926590089,5121812,TCS
2016-07-01,999.4137573242188,1024.8901451689476,996.8161648380894,1023.8510691481665,2197296,TCS
2016-07-04,996.7560424804688,1009.4043767645226,991.8805812958834,1005.4679865191147,1883484,TCS
2016-07-05,993.1994018554688,997.895049359803,989.942362281059,996.756066045192,1559748,TCS
2016-07-07,971.0197143554688,995.8167427026729,969.1014733692501,994.1582218479487,3316800,TCS
2016-07-08,969.7409057617188,975.9151615271658,960.509426027587,973.0977542655187,2456356,TCS
2016-07-11,984.7470703125,987.8042947657625,969.9008722542538,971.0997608478932,1543632,TCS
2016-07-12,985.0668334960938,989.0831299612189,973.437672204519,987.7643329414425,1465536,TCS
2016-07-13,996.3160400390625,998.773721684301,979.5915115649266,990.2815974127029,2102300,TCS
2016-07-14,1007.8255004882812,1010.6629086928161,987.4843999129888,993.4788418388063,2699988,TCS
2016-07-15,977.2339477539062,1010.1833775116467,969.7208943257351,1005.867359791992,8336366,TCS
2016-07-18,972.4786987304688,986.6855515188447,971.3398128301802,977.893699702962,2598850,TCS
2016-07-19,985.5662841796875,988.2038779884144,970.1006415596411,970.1006415596411,2362896,TCS
2016-07-20,997.0556640625,1000.0728864899457,978.3529827760211,979.092336423723,2815252,TCS
2016-07-21,1001.491455078125,1006.8664519486583,984.8668300621035,994.8775678214665,2527148,TCS
2016-07-22,1005.1083984375,1008.6650626829162,995.8769160878871,998.6343211711139,1517216,TCS
2016-07-25,1025.281982421875,1026.9848091705176,1003.986670563363,1006.470774727068,1688796,TCS
2016-07-26,1022.7369995117188,1028.9071982554553,1014.8839303664596,1025.281162280447,2311290,TCS
2016-07-27,1032.734130859375,1033.875967463042,1019.6924650336321,1023.6991151909351,1750510,TCS
2016-07-28,1049.4417724609375,1053.5686414114468,1032.533729488492,1033.9160041368518,4632080,TCS
2016-07-29,1049.4620361328125,1055.7123525260054,1041.3285156580234,1047.3384917006822,2488084,TCS
2016-08-01,1085.1009521484375,1091.8120906875258,1054.550246858557,1054.550246858557,3961704,TCS
2016-08-02,1081.474853515625,1088.0858254353823,1077.7086419736254,1082.9572943217909,2578162,TCS
2016-08-03,1064.2867431640625,1081.395123667247,1061.3819211386503,1076.1864772768527,2294702,TCS
2016-08-04,1062.5633544921875,1074.9639140466961,1056.2528820814591,1069.7753229615917,1415416,TCS
2016-08-05,1061.4014892578125,1075.5048750183903,1054.550079930224,1071.3379011177885,1868484,TCS
2016-08-08,1061.56201171875,1068.9743148766277,1053.3684313052509,1057.755693880921,2058244,TCS
2016-08-09,1061.842529296875,1065.6889530251306,1033.2551357726647,1064.9677363487554,2261914,TCS
2016-08-10,1071.9393310546875,1074.5837597475115,1060.9611468349776,1062.163142091966,2062078,TCS
2016-08-11,1085.7615966796875,1087.8050264645601,1067.9921699477304,1067.9921699477304,2233138,TCS
2016-08-12,1097.2010498046875,1099.7453116824036,1082.616882930555,1083.7988251169618,2327358,TCS
2016-08-16,1078.469970703125,1097.8221099421025,1071.3181590795189,1097.0207799348457,3183754,TCS
2016-08-17,1051.5654296875,1081.394921767189,1048.941054163209,1081.394921767189,1848566,TCS
2016-08-18,1057.175048828125,1064.7876866617926,1053.7894478816168,1055.7526679849486,1292064,TCS
2016-08-19,1043.1314697265625,1060.340014259154,1041.729142035361,1057.7557442205205,2416244,TCS
2016-08-22,1021.1749267578125,1039.505351599579,1016.2067195893457,1036.9210817593796,2265274,TCS
2016-08-23,1042.1495361328125,1043.7120902329666,1017.7690360056934,1019.6721944239102,1503374,TCS
2016-08-24,1030.5303955078125,1042.5302922596873,1029.3284005513256,1037.6421990003603,1116878,TCS
2016-08-25,1022.116455078125,1037.6021180077319,1012.0797773894615,1033.7156871198774,1939690,TCS
2016-08-26,1011.6591796875,1030.7308748415435,1008.5540256075392,1025.6223955487046,1250314,TCS
2016-08-29,1001.8827514648438,1015.6655864960522,988.3402567103644,1015.6655864960522,1488728,TCS
2016-08-30,1019.3519897460938,1021.6158060628519,1002.1634975217444,1005.6693168534047,1444026,TCS
2016-08-31,1006.190185546875,1021.695903817559,1002.0032552302483,1021.695903817559,3231668,TCS
2016-09-01,1004.6672973632812,1015.6655299681074,996.4737192276646,1011.6388279164538,1345736,TCS
2016-09-02,1007.5923461914062,1009.4353464721264,1000.07987755602,1006.4704646448015,1742330,TCS
2016-09-06,995.271728515625,1009.7356736461214,993.6490160023878,1009.6355074146695,2239066,TCS
2016-09-07,977.8428955078125,1001.5421889538081,970.8112058398881,1001.5421889538081,3854040,TCS
2016-09-08,930.384521484375,945.5696905225162,915.4196400090334,945.5696905225162,7021516,TCS
2016-09-09,942.5447387695312,948.2341644940478,929.563226675922,933.4296063535047,2742438,TCS
2016-09-12,945.1890258789062,947.152245745942,931.1456945280854,936.3543408399895,2024454,TCS
2016-09-14,932.9287719726562,952.6215232722351,925.5365193364894,946.3711076505576,2069858,TCS
2016-09-15,932.3275756835938,938.3977102543503,928.2408114868065,937.5362216528733,2818964,TCS
2016-09-16,946.2503662109375,951.979894398349,929.5426578300377,936.2337427429413,4358004,TCS
2016-09-19,966.1834716796875,972.4138312002096,941.5626301279327,947.5726043627918,2802546,TCS
2016-09-20,964.2003173828125,968.3671942332567,955.7462468002384,966.0033098732437,1184552,TCS
2016-09-21,966.964599609375,971.2116865409863,961.876175105817,964.680829316125,1678020,TCS
2016-09-22,952.7814331054688,972.8146844323288,950.016883549806,971.7128556093515,2857574,TCS
2016-09-23,960.8347778320312,963.1386015873172,950.036777802373,954.3840321897889,1800726,TCS
2016-09-26,962.0367431640625,969.2487129581815,959.592647606393,962.0367431640625,1753476,TCS
2016-09-27,976.06005859375,980.8279330296466,962.03678340746,962.03678340746,2038792,TCS
2016-09-28,970.8313598632812,976.6209496214185,967.6861004468021,974.0166270890948,1731328,TCS
2016-09-29,976.7412109375,984.2336272908714,969.4491270952809,975.6193293113257,3603958,TCS
2016-09-30,973.9362182617188,981.5488510473293,970.8511182228442,976.4403737833012,2175364,TCS
2016-10-03,966.2838745117188,984.694413861943,962.0368837036964,981.6293653791236,1818880,TCS
2016-10-04,963.6593017578125,971.6325932550799,960.7945863845625,969.6092156174485,1780718,TCS
2016-10-05,956.1268920898438,967.7661312354142,952.0200761395998,964.8012495792619,1176354,TCS
2016-10-06,957.088623046875,962.5576617654116,950.677982348288,959.5927795697606,2267572,TCS
2016-10-07,948.694580078125,956.7879932884529,944.8481570580677,956.7879932884529,1816512,TCS
2016-10-10,953.70263671875,956.3469662447305,943.585848463839,949.5356632612261,1202142,TCS
2016-10-13,933.1084594726562,949.5357206013452,929.9031402280341,946.8913909156802,5173334,TCS
2016-10-14,948.0534057617188,956.3872564668326,917.9234204296245,927.5393794389265,7741214,TCS
2016-10-17,946.5510864257812,951.900003736874,939.3190630257404,949.1353563215744,2728346,TCS
2016-10-18,961.6758422851562,967.8861480341177,943.4856955414347,951.9797715827508,2128632,TCS
2016-10-19,959.6328125,965.6026820708377,949.6963006062551,961.996696951071,1985058,TCS
2016-10-20,962.0568237304688,965.342355320401,955.9867874889045,960.3539973068191,1265854,TCS
2016-10-21,973.0750122070312,974.3771734558061,960.8948353459325,961.5959990952728,1259660,TCS
2016-10-24,975.3046875,978.1971973937005,965.2009604582022,975.5055576048557,1253190,TCS
2016-10-25,963.5538940429688,970.042058003522,956.5435462163216,966.18531232686,1772466,TCS
2016-10-26,962.6698608398438,965.281171886462,953.1285320156617,963.6139894506741,1437130,TCS
2016-10-27,971.4482421875,976.0280422973792,950.3166635334228,956.0213560804503,2941602,TCS
2016-10-28,963.6543579101562,970.2429571312935,959.3557566736132,968.1940425391155,1752102,TCS
2016-11-01,944.0897216796875,964.0561953262192,937.7220985797364,964.0561953262192,2934776,TCS
2016-11-02,925.6294555664062,941.6789556942074,921.9936874224428,940.4737351877728,2325076,TCS
2016-11-03,931.8162841796875,938.0633638851648,917.7754838525306,921.5920157398577,1463310,TCS
2016-11-04,936.2755737304688,938.5252598360235,921.5919508863094,932.0371953165815,1183752,TCS
2016-11-07,914.7827758789062,942.0407965684136,907.9531907330089,939.2286144495147,2048052,TCS
2016-11-08,917.25341796875,926.8148565647065,907.9330627812036,916.1486321622684,1933634,TCS
2016-11-09,871.7158813476562,913.9588178040542,860.8688975759158,875.7935045331158,4500226,TCS
2016-11-10,865.9310913085938,890.8590960011996,860.0456352732119,885.757013917666,2172426,TCS
2016-11-11,844.1163330078125,862.5562659662813,838.1103369826016,862.5562659662813,2398424,TCS
2016-11-15,852.2114868164062,866.7745687407012,824.3306587113022,850.4437711272793,6290324,TCS
2016-11-16,879.6503295898438,887.4038365304724,858.920497252526,861.7728917377683,4019958,TCS
2016-11-17,858.5991821289062,887.2834928045424,855.7668939499374,877.8023843407752,2504688,TCS
2016-11-18,853.7383422851562,863.7416364233761,845.3419112498528,860.5277140552892,2140534,TCS
2016-11-21,856.8718872070312,859.724282704532,845.6633715388037,854.1802466858184,1793366,TCS
2016-11-22,857.715576171875,874.7694329999091,852.513058686731,856.5103552217506,1318860,TCS
2016-11-23,866.29248046875,868.943906820619,854.5816953177563,863.3396508993582,1275808,TCS
2016-11-24,879.1883544921875,886.8817384632791,858.5188400327492,865.7099506536456,3026234,TCS
2016-11-25,924.1430053710938,926.9149732099097,880.6947487317126,888.6492234219613,4276148,TCS
2016-11-28,917.0121459960938,931.8162123267234,904.6786443832087,921.5919446752938,1924296,TCS
2016-11-29,907.87255859375,920.788465772563,904.9398357488486,913.9588829112481,1442296,TCS
2016-11-30,914.3805541992188,921.8930742885029,900.8218261211114,909.9413065752083,3445832,TCS
2016-12-01,909.3189086914062,919.9851314694247,905.5425897422732,914.7625084523494,1123052,TCS
2016-12-02,892.6064453125,912.271607224115,885.9174125631583,907.1293133779409,1998032,TCS
2016-12-05,878.2041625976562,899.0344332256589,871.7763187726048,895.478992877482,2249526,TCS
2016-12-06,876.7379150390625,885.41544599836,871.736170226517,879.8111888636037,1593444,TCS
2016-12-07,865.5693969726562,877.5813901288595,861.993850222355,876.6774746481086,2065706,TCS
2016-12-08,882.1209716796875,883.4266272224219,867.7587607096094,867.9596307931071,3239546,TCS
2016-12-09,881.9202880859375,891.8231460639765,873.1021091719311,885.8372555424176,1588718,TCS
2016-12-12,887.122802734375,890.8992199428379,868.9641630035069,881.7395226028608,1311758,TCS
2016-12-13,883.9490356445312,891.0598180024498,876.9989101439801,891.0598180024498,2147534,TCS
2016-12-14,886.8815307617188,893.7512279853416,879.4091252752332,889.4526283048727,1870366,TCS
2016-12-15,907.6517944335938,912.7940894084076,884.6320577824321,884.6320577824321,4295410,TCS
2016-12-16,917.0324096679688,919.9852399544201,904.7191093350891,914.7626163214911,1987230,TCS
2016-12-19,919.5430908203125,923.0784241437566,908.4551203144996,915.9676423261294,1334210,TCS
2016-12-20,939.7908325195312,942.0807319532616,918.7999078949863,920.7885021905654,2922760,TCS
2016-12-21,929.4661865234375,941.5987212157347,926.2522648523068,941.5987212157347,2034902,TCS
2016-12-22,927.0958862304688,934.0460116538351,918.4584714990461,926.4129474725779,1868300,TCS
2016-12-23,919.2215576171875,931.1331122924123,915.4853550889583,924.0022255517412,1118954,TCS
2016-12-26,921.2305297851562,924.6453216257642,910.3433306844221,910.3433306844221,897408,TCS
2016-12-27,933.4032592773438,936.054784164505,916.5703820048576,916.5703820048576,1294692,TCS
2016-12-28,929.3856811523438,944.0491975325826,925.2678443606329,934.7288450934175,1350418,TCS
2016-12-29,944.7725830078125,948.0668336392886,925.2078512748891,925.2078512748891,1963516,TCS
2016-12-30,950.3364868164062,955.5792156955719,942.3417985169717,946.0578951209758,1405748,TCS
2017-01-02,948.64892578125,954.1728515821885,945.0532737950566,950.7580610870629,823132,TCS
2017-01-03,951.4213256835938,952.8073098987269,941.3979262875476,948.6091439967848,1475324,TCS
2017-01-04,955.9410400390625,959.6973510615388,947.4241653292413,952.0039654985324,1420066,TCS
2017-01-05,937.8222045898438,960.1388904347845,932.1978422639734,957.7485560625086,2216404,TCS
2017-01-06,916.530029296875,935.7935498525687,906.7678211547328,932.4389800370567,3009896,TCS
2017-01-09,925.4890747070312,928.542340104718,906.7278230184438,913.959148146637,1854578,TCS
2017-01-10,930.1691284179688,935.9742541744714,920.5875862693088,925.609338321836,1533914,TCS
2017-01-11,933.8047485351562,935.8938757422372,916.0478538425945,930.0284304259059,1931296,TCS
2017-01-12,941.8197021484375,948.1068972131927,925.6094454149136,933.8049064804158,2570374,TCS
2017-01-13,903.6343994140625,947.2834400575917,899.0344929872128,943.286144029398,10235580,TCS
2017-01-16,907.350341796875,913.5169949738373,895.0771591589728,903.9154434953721,3364808,TCS
2017-01-17,915.465576171875,919.1013449770635,905.0404365114505,905.884032170719,3009956,TCS
2017-01-18,922.0341796875,923.1991872971566,910.1225212290071,915.1643814895226,3136574,TCS
2017-01-19,920.38671875,922.0539012036434,917.1526908029483,921.9936794112832,2251676,TCS
2017-01-20,918.1170043945312,924.0024590862698,909.9415521001744,918.7798364914344,2037246,TCS
2017-01-23,929.3373413085938,932.0769864434054,910.4420226826795,912.5370107172307,2318546,TCS
2017-01-24,934.0313720703125,935.9047537785008,922.6095075991248,928.2499150691631,2282638,TCS
2017-01-25,947.990966796875,950.8111694180302,933.9101176677083,935.7432690436315,4111648,TCS
2017-01-27,949.9246215820312,958.3650635308711,944.7878251301055,944.7878251301055,2871658,TCS
2017-01-30,939.8927612304688,947.5677596205212,933.9501924069108,943.1561773524895,2577956,TCS
2017-01-31,898.3554077148438,939.5505097093559,886.3695467433353,934.695712736119,4666804,TCS
2017-02-01,873.4168090820312,902.4447746599766,868.4412243520416,894.4072159723992,4864152,TCS
2017-02-02,889.4317626953125,894.0045608343855,867.4140691646833,874.2832991848693,6009482,TCS
2017-02-03,899.463134765625,903.6732736801529,882.7232022439656,890.2571505690424,2153372,TCS
2017-02-06,902.76708984375,909.9183186040876,892.3726080861273,909.7168755404161,2408910,TCS
2017-02-07,904.3182373046875,907.5413263110506,896.8245160205449,904.076466284862,1814638,TCS
2017-02-08,914.9342651367188,919.6279477107959,904.0966672537587,904.4390614581713,2212584,TCS
2017-02-09,933.60791015625,937.918771435263,914.6319369052917,916.565809714443,4033202,TCS
2017-02-10,966.100830078125,976.7773131233857,931.0698987772657,931.0698987772657,5782160,TCS
2017-02-13,972.667724609375,978.6102943258452,959.8156979228444,965.3150536042508,3819812,TCS
2017-02-14,969.4446411132812,974.8432753028251,966.1208309151785,974.8432753028251,2033328,TCS
2017-02-15,972.4462890625,978.2075807299135,956.8949425534191,965.718109971006,1924972,TCS
2017-02-16,986.1644897460938,998.3517947465307,981.2694627844804,991.0998446636261,4175680,TCS
2017-02-17,970.109130859375,997.3845909271678,967.7321428752484,995.9341620264838,2723324,TCS
2017-02-20,1008.1016235351562,1029.3740302113054,970.1900988949714,976.998834936366,3973948,TCS
2017-02-21,993.2554321289062,1017.6501103846958,989.1459146155323,1012.855804433598,5501112,TCS
2017-02-22,971.559814453125,995.1286509223382,966.9870179476591,993.4767785946808,4505496,TCS
2017-02-23,999.8829345703125,1004.495961628567,972.9701182524774,972.9701182524774,4853352,TCS
2017-02-27,1003.1258544921875,1008.0208805751006,995.14869116079,998.7948295256879,2139892,TCS
2017-02-28,993.6179809570312,1003.1865271497245,987.0710809304518,1002.9850840719836,2354828,TCS
2017-03-01,998.9762573242188,1007.9807027183884,995.1286753647045,999.117208443885,1130374,TCS
2017-03-02,1007.7992553710938,1011.2439506520584,995.1486731813796,1001.8566863383775,1544942,TCS
2017-03-03,1004.81787109375,1007.0941377017926,997.3039880043463,1003.9919351025767,1013970,TCS
2017-03-06,996.1359252929688,1000.7691156431687,988.9041391576566,999.1575711735339,1400694,TCS
2017-03-07,1007.1345825195312,1009.2295703386824,997.1631526329514,1000.3257491562232,1511672,TCS
2017-03-08,1012.1304321289062,1015.2729633543186,1004.0727101975228,1008.0210136160733,1791510,TCS
2017-03-09,1015.1722412109375,1016.884507120312,1008.8469491708324,1012.916039727181,858468,TCS
2017-03-10,1024.2373046875,1027.1783932255296,1012.8356070833133,1015.1119728247809,1171420,TCS
2017-03-14,1034.41015625,1042.3268294938932,1027.782698971712,1030.099294258348,3402294,TCS
2017-03-15,1006.5307006835938,1036.2837901250841,1004.7378766098257,1036.2233965341863,3022496,TCS
2017-03-16,1015.6356201171875,1018.0932648892472,1009.6326560397521,1009.6326560397521,1571818,TCS
2017-03-17,1017.5896606445312,1025.7481049197174,1011.1434824517914,1025.7481049197174,2593152,TCS
2017-03-20,999.1575317382812,1017.6701284303721,993.517126317178,1017.6701284303721,3487540,TCS
2017-03-21,1001.856689453125,1003.9920051233502,993.1140821143892,999.963144749661,3373700,TCS
2017-03-22,998.7345581054688,1005.6037863341323,995.1085829143601,999.2180017921088,1888716,TCS
2017-03-23,991.2406616210938,1001.1919266727388,985.9426514257141,999.9631046358883,2620638,TCS
2017-03-24,977.885498046875,995.048491846918,976.3142809974058,995.048491846918,5099814,TCS
2017-03-27,971.781494140625,983.0421416235237,969.344013420573,977.7844580381583,2181270,TCS
2017-03-28,978.9931030273438,984.411901643739,970.9555446432383,970.9555446432383,1153158,TCS
2017-03-29,984.8955688476562,987.3934434252225,977.2407316307035,981.4307084472093,1717764,TCS
2017-03-30,983.4447021484375,993.1139659139282,981.0273862070649,985.0159181659948,2986086,TCS
2017-03-31,979.738525390625,983.3846645943203,972.9700186323125,982.3975148722267,1867044,TCS
2017-04-03,971.6405029296875,981.0277698451448,970.2304014124563,981.0277698451448,1196888,TCS
2017-04-05,967.4299926757812,974.9437771163093,964.9119552143659,974.9437771163093,2905568,TCS
2017-04-06,966.9466552734375,970.9553516797796,963.9250099881269,966.9264912993656,1720704,TCS
2017-04-07,978.6304931640625,980.3225950985533,963.7639371747151,964.8718739409829,2277012,TCS
2017-04-10,975.8909912109375,986.6681958821698,968.9412050210774,979.8191312312932,2543264,TCS
2017-04-11,974.7022094726562,984.2909168302109,969.3438055057127,973.8964373982542,1557784,TCS
2017-04-12,964.2071533203125,978.2074452153844,960.0775708188884,975.9915716780348,1050538,TCS
2017-04-13,938.1805419921875,970.552474798572,935.1186670906945,966.9265004219895,2500472,TCS
2017-04-17,932.62109375,939.8931104592781,924.684157480116,938.8858950301945,2270882,TCS
2017-04-18,930.1835327148438,940.416801249602,927.4640512902777,938.7246991464912,1730620,TCS
2017-04-19,926.2959594726562,946.2589944945905,907.6222392467995,911.9331028085703,5626812,TCS
2017-04-20,936.9118041992188,939.5305643485608,922.9920671178472,928.773523099594,1268842,TCS
2017-04-21,930.9892578125,941.000918792425,927.0409541980661,938.36209341767,1161154,TCS
2017-04-24,937.958984375,942.6122392265947,919.587342482061,926.6378478461074,2000020,TCS
2017-04-25,931.2709350585938,944.5460083175022,927.7255187917847,937.918553673548,3148710,TCS
2017-04-26,930.8079833984375,944.3448979660993,927.8668950606525,942.7535174698944,2187438,TCS
2017-04-27,927.7056274414062,937.8382717486377,917.6334750649513,929.0754991811219,5773186,TCS
2017-04-28,915.8203125,926.134233905449,913.7454888515751,924.2205253198912,2540510,TCS
2017-05-02,922.56884765625,927.4438088455267,918.5803145820162,924.220720022432,2382696,TCS
2017-05-03,941.6655883789062,944.7677913050508,913.9470083477645,924.6234887185892,3514406,TCS
2017-05-04,938.7652587890625,946.7826555491409,930.1837622814802,946.7624915651412,2708208,TCS
2017-05-05,934.8973388671875,939.7319728109092,927.6453879516049,929.8612618424773,1682474,TCS
2017-05-08,943.74072265625,945.7349895961781,933.7692895957242,935.0988336759713,1071782,TCS
2017-05-09,947.8095703125,951.2139376684106,939.7518495359781,944.3447110342559,1790270,TCS
2017-05-10,939.7117919921875,949.2601741877671,933.0843344186005,948.7968944541469,1206388,TCS
2017-05-11,946.5611572265625,950.8116271812708,935.8041131505495,945.6949910631126,2071302,TCS
2017-05-12,951.0728149414062,954.7995105134491,934.7157020417013,944.0828017227822,2314446,TCS
2017-05-15,952.8660278320312,958.0430555991819,943.3982037529393,956.8948891422832,1817604,TCS
2017-05-16,978.6707153320312,981.0276383249187,956.2299795813299,958.8689031676823,3601026,TCS
2017-05-17,989.2264404296875,991.4019860593208,976.1930355467782,980.4233396628497,2876198,TCS
2017-05-18,1021.7998046875,1036.2231481165063,983.9486716514532,987.0710392245103,5138594,TCS
